证券简称,报告期,归属母公司所有者净利润(元),营业利润(元),证券代码,营业成本(元),营业收入(元),每股经营现金流量(元),净资产收益率,每股净资产(元),每股收益(元),营业利润率,毛利率
百利科技,2023-03-31,69627914.18,7222085.09,603959,410337074.71,477674282.98,-0.531,9.554,1.4863,0.142011,1.512,14.1
克来机电,2023-03-31,12960762.85,13516945.04,603960,89548162.23,117066506.29,0.275,1.276,3.8549,0.049187,11.546,23.51
大理药业,2023-03-31,-2551643.71,-2224135.32,603963,16293150.16,36887280.13,-0.024,-0.64,1.8143,-0.011614,-6.03,55.83
法兰泰克,2023-03-31,23526953.51,27839298.84,603966,368748073.83,444156119.71,-0.086,1.603,4.7289,0.078337,6.268,16.98
中创物流,2023-03-31,53419359.92,75844534.63,603967,1469747462.99,1591631703.08,0.068,2.374,6.4924,0.154094,4.765,7.66
醋化股份,2023-03-31,48978723.04,59012201.22,603968,656376811.85,794029079.57,-0.686,2.28,10.2638,0.233995,7.432,17.34
银龙股份,2023-03-31,33520485.74,39420235.39,603969,379611122.56,481245387.38,0.014,1.561,2.5208,0.039355,8.191,21.12
中农立华,2023-03-31,53639248.87,83707683.33,603970,2180289460.79,2343089117.74,-4.018,3.873,7.2126,0.279371,3.573,6.95
正川股份,2023-03-31,12994745.54,16527094.21,603976,184481820.99,225554847.36,0.259,1.085,7.7568,0.085943,7.327,18.21
国泰集团,2023-03-31,39649059.35,51382159.64,603977,320465750.4,464728720.25,-0.086,1.366,4.6708,0.063822,11.056,31.04
深圳新星,2023-03-31,-13473296.56,-14417543.98,603978,245525285.44,267259648.41,-0.551,-0.784,9.666,-0.081187,-5.395,8.13
金诚信,2023-03-31,184909424.14,237495803.42,603979,1099579412.39,1475739342.21,0.051,2.948,10.118,0.307092,16.093,25.49
吉华集团,2023-03-31,-17267922.39,-17844207.46,603980,381969007.89,411433236.9,-0.059,-0.415,5.9385,-0.024668,-4.337,7.16
泉峰汽车,2023-03-31,-99405169.76,-129373179.51,603982,472182304.17,446317975.1,-0.798,-3.606,9.8485,-0.376766,-28.987,-5.8
丸美股份,2023-03-31,78669809.57,96639099.37,603983,149325211.15,476746492.76,-0.114,2.408,8.1375,0.195967,20.271,68.68
恒润股份,2023-03-31,29264839.65,35918840.88,603985,371129063.09,432788026.11,-0.269,0.854,7.7732,0.066382,8.299,14.25
兆易创新,2023-03-31,150080061.73,145262398.54,603986,828226202.25,1341311243.71,0.342,0.977,23.0307,0.224999,10.83,38.25
康德莱,2023-03-31,85121757.25,113113102.84,603987,450566321.74,686873661.23,0.171,3.663,5.2632,0.192771,16.468,34.4
中电电机,2023-03-31,3574635.45,3950043.87,603988,149997832.22,181324785.24,0.001,0.558,2.7251,0.015198,2.178,17.28
艾华集团,2023-03-31,90430766.93,107696443.78,603989,510308432.94,705210844.51,0.034,2.627,8.3462,0.225614,15.272,27.64
麦迪科技,2023-03-31,-10774232.85,-4455052.87,603990,19295575.17,70774875.02,-0.076,-0.801,5.7041,-0.045684,-6.295,72.74
至正股份,2023-03-31,-4445066.13,-4445066.43,603991,25287686.23,27698832.2,-0.046,-1.5,3.9756,-0.059637,-16.048,8.7
松霖科技,2023-03-31,43707374.03,55569586.38,603992,401981116.82,604789335.11,0.238,1.97,5.4542,0.108993,9.188,33.53
洛阳钼业,2023-03-31,317121315.82,436474138.51,603993,42491857175.82,44283515685.33,0.215,0.625,2.3046,0.014682,0.986,4.05
甬金股份,2023-03-31,93881154.95,146500832.72,603995,7129971432.2,7486566454.2,0.117,1.776,13.4406,0.245474,1.957,4.76
继峰股份,2023-03-31,60029593.21,80162605.74,603997,4400990402.42,5110684594.94,0.131,1.652,3.2327,0.053301,1.569,13.89
方盛制药,2023-03-31,63786808.29,64332167.23,603998,140776646.69,436759573.82,-0.145,4.371,3.3135,0.144822,14.729,67.77
读者传媒,2023-03-31,7604868.46,7090450.04,603999,172665960.8,221097871.07,-0.15,0.406,3.249,0.013203,3.207,21.91
威奥股份,2023-03-31,-40275089.44,-48639172.9,605001,106447932.1,123387047.08,0.083,-1.639,6.2531,-0.102511,-39.42,13.73
众望布艺,2023-03-31,17319860.78,18744396.74,605003,71918833.85,104983359.67,0.385,1.508,10.4396,0.157453,17.855,31.5
合兴股份,2023-03-31,37758792.66,45318712.26,605005,207008859.42,308977792.79,0.165,2.3,4.0628,0.093431,14.667,33.0
山东玻纤,2023-03-31,88494831.82,106349372.81,605006,535619065.38,628288309.97,0.229,3.022,4.7053,0.14749,16.927,14.75
五洲特纸,2023-03-31,-29821102.06,-26442732.83,605007,1215343806.09,1258385503.7,-0.142,-1.37,5.0463,-0.07445,-2.101,3.42
长鸿高科,2023-03-31,76547215.1,90166476.62,605008,301861914.1,375488007.11,0.259,3.674,3.2432,0.119162,24.013,19.61
豪悦护理,2023-03-31,79406920.92,93371969.48,605009,486283376.47,632037996.98,0.057,2.566,19.9391,0.511554,14.773,23.06
杭州热电,2023-03-31,41795735.55,66366742.6,605011,695383376.54,775725235.25,0.039,2.012,5.1926,0.104463,8.555,10.36
百龙创园,2023-03-31,44446732.71,53794236.75,605016,121907960.47,194476395.76,0.127,3.199,7.8268,0.250376,27.661,37.31
长华集团,2023-03-31,405598.35,-548111.86,605018,333824432.44,382884479.4,0.045,0.016,5.5618,0.00086,-0.143,12.81
永和股份,2023-03-31,29219527.47,40150096.87,605020,781869519.47,938911957.7,-0.64,1.149,8.6927,0.1079,4.276,16.73
世茂能源,2023-03-31,40562664.09,47675481.31,605028,34257204.61,86769229.5,0.297,3.38,7.4997,0.253517,54.945,60.52
美邦股份,2023-03-31,69276052.01,79271153.7,605033,209443807.75,344708419.69,-0.457,5.995,8.3867,0.502755,22.997,39.24
福然德,2023-03-31,85307216.78,113758164.17,605050,1997892515.78,2131630853.98,-0.851,2.121,8.1603,0.173097,5.337,6.27
迎丰股份,2023-03-31,-9784246.95,-11615279.77,605055,263322155.01,297870183.19,-0.212,-0.89,2.4973,-0.022237,-3.899,11.6
咸亨国际,2023-03-31,12943543.44,22393129.23,605056,245798303.86,373229139.2,-0.127,0.825,3.8203,0.03152,6.0,34.14
澳弘电子,2023-03-31,30526157.98,35150703.06,605058,184829012.1,254831714.52,0.168,1.961,10.8936,0.213583,13.794,27.47
联德股份,2023-03-31,56638541.97,65092248.06,605060,175496853.66,280294848.39,0.394,2.674,8.7806,0.234765,23.223,37.39
天正电气,2023-03-31,54285608.16,55899094.28,605066,463645383.46,618639256.62,0.168,2.979,4.5446,0.135376,9.036,25.05
明新旭腾,2023-03-31,-5691506.0,-7309665.0,605068,117785801.16,149164967.75,-0.223,-0.311,10.131,-0.034162,-4.9,21.04
正和生态,2023-03-31,-20121934.81,-24363943.68,605069,55675818.76,88854219.72,0.028,-1.381,6.8853,-0.09505,-27.42,37.34
华康股份,2023-03-31,90033156.75,101979479.11,605077,499342829.4,650334163.57,0.226,3.279,12.0191,0.394091,15.681,23.22
浙江自然,2023-03-31,67208692.9,75551937.8,605080,149174803.97,240255201.46,0.073,3.625,18.3362,0.664619,31.447,37.91
太和水,2023-03-31,1855902.14,2812177.83,605081,19093250.36,46696685.66,-0.249,0.116,14.1086,0.016388,6.022,59.11
龙高股份,2023-03-31,22226519.99,26098686.67,605086,25288849.73,64682842.46,0.294,1.965,8.8379,0.173645,40.349,60.9
冠盛股份,2023-03-31,28023861.27,37779663.04,605088,481363299.31,628016282.07,-0.274,1.483,10.4593,0.169027,6.016,23.35
味知香,2023-03-31,35629223.6,39572529.65,605089,149199217.19,202175207.68,0.086,2.852,12.4939,0.356292,19.573,26.2
九丰能源,2023-03-31,451576208.7,491772181.03,605090,5812358735.55,6473534627.83,1.104,6.126,11.3689,0.722044,7.597,10.21
行动教育,2023-03-31,17845691.38,19252835.07,605098,24539482.25,109936682.91,0.297,1.645,9.1882,0.151134,17.513,77.68
共创草坪,2023-03-31,93679489.22,99799422.08,605099,378241709.67,558780694.26,0.126,3.939,5.9206,0.233206,17.86,32.31
华丰股份,2023-03-31,36409192.89,42380395.01,605100,316079631.44,385003848.26,-0.335,2.012,10.6492,0.214257,11.008,17.9
同庆楼,2023-03-31,72289459.45,93066279.39,605108,405165328.29,539794636.79,0.927,3.512,7.9168,0.278036,17.241,24.94
新洁能,2023-03-31,64952655.75,71588829.92,605111,256277729.79,373676238.37,0.09,1.908,15.9814,0.304936,19.158,31.42
奥锐特,2023-03-31,45877847.97,58973162.21,605116,164482608.19,302135926.13,0.197,2.647,4.2666,0.112945,19.519,45.56
德业股份,2023-03-31,588816014.5,694909020.8,605117,1187194627.61,2084721951.3,3.117,12.802,19.2493,2.464348,33.333,43.05
力鼎光电,2023-03-31,29984146.42,32274678.08,605118,78803053.77,130959725.37,0.106,2.173,3.3878,0.073611,24.645,39.83
四方新材,2023-03-31,13044867.09,13328575.39,605122,365961476.83,419528058.87,0.774,0.589,12.857,0.075686,3.177,12.77
派克新材,2023-03-31,143363896.18,168316486.61,605123,695049848.59,943386477.75,-0.378,3.579,33.056,1.183155,17.842,26.32
上海沿浦,2023-03-31,11162608.96,12314052.68,605128,242581589.47,279555600.82,0.104,0.98,13.4607,0.139533,4.405,13.23
嵘泰股份,2023-03-31,35687975.56,41022662.92,605133,339158673.44,437032670.95,0.186,1.907,10.7912,0.207022,9.387,22.4
丽人丽妆,2023-03-31,-24290262.36,-30526279.8,605136,399113844.79,614314027.69,-0.861,-0.981,6.1821,-0.060656,-4.969,35.03
盛泰集团,2023-03-31,56468031.24,61088305.32,605138,1092397356.67,1309148387.48,0.242,2.198,4.4408,0.101642,4.666,16.56
西上海,2023-03-31,29382440.33,35952367.38,605151,196832696.09,265806610.59,-0.48,2.225,9.7585,0.217101,13.526,25.95
西大门,2023-03-31,16617094.23,17214104.24,605155,75655754.81,119163721.28,0.146,1.446,8.5491,0.123639,14.446,36.51
华达新材,2023-03-31,70956820.17,84179810.83,605158,1501072773.53,1687531208.39,-0.318,3.172,4.3737,0.138745,4.988,11.05
新中港,2023-03-31,10209597.17,13444070.79,605162,170333326.56,194299318.68,0.078,0.867,2.9418,0.025495,6.919,12.33
聚合顺,2023-03-31,50140509.06,54926202.23,605166,1178390325.24,1275244294.18,-0.725,3.074,5.0802,0.158895,4.307,7.59
利柏特,2023-03-31,34155488.61,45755282.76,605167,485258699.5,576528232.41,-0.102,2.293,3.3176,0.076058,7.936,15.83
三人行,2023-03-31,141154931.84,162764397.47,605168,732054363.47,930859822.98,-4.822,5.19,26.8206,1.39196,17.485,21.36
洪通燃气,2023-03-31,13767792.21,16306389.61,605169,269275549.1,329063401.02,-0.002,0.787,6.1871,0.04867,4.955,18.17
东亚药业,2023-03-31,23220016.44,26703454.92,605177,287484388.41,369701875.56,-0.674,1.246,16.3997,0.204402,7.223,22.24
时空科技,2023-03-31,-45566024.82,-48718562.67,605178,31636144.1,40367837.27,0.046,-2.63,17.4595,-0.459096,-120.687,21.63
一鸣食品,2023-03-31,4577833.13,5835549.75,605179,408774311.82,578449077.96,0.283,0.423,2.6963,0.011416,1.009,29.33
华生科技,2023-03-31,9313893.73,10407667.65,605180,42255536.59,56979881.7,0.035,0.837,8.5557,0.071645,18.266,25.84
确成股份,2023-03-31,83998261.95,90183014.06,605183,301823531.14,415148117.97,0.277,3.063,6.5698,0.201242,21.723,27.3
健麾信息,2023-03-31,9943347.23,9245326.51,605186,35970814.22,61275234.89,-0.345,0.98,7.4626,0.073113,15.088,41.3
国光连锁,2023-03-31,27297550.31,36832639.04,605188,495362420.94,673846043.87,0.248,2.412,2.2839,0.055082,5.466,26.49
富春染织,2023-03-31,22693781.5,25051234.53,605189,418143742.14,473052270.63,-0.042,1.299,13.285,0.18184,5.296,11.61
华通线缆,2023-03-31,40636840.05,47771916.31,605196,1073547758.94,1286007916.85,0.044,1.603,4.9554,0.079455,3.715,16.52
安德利,2023-03-31,61912343.94,66373113.66,605198,162062049.51,223566444.85,0.574,2.546,6.7971,0.173085,29.688,27.51
葫芦娃,2023-03-31,40560003.62,58743002.35,605199,242450463.57,527261635.05,-0.296,3.847,2.6354,0.101372,11.141,54.02
永茂泰,2023-03-31,-15095617.6,-21266886.56,605208,641910211.76,678530102.65,0.582,-0.733,8.1187,-0.059478,-3.134,5.4
伟时电子,2023-03-31,10967917.77,7936237.92,605218,235049735.37,287594342.4,-0.031,0.905,5.6953,0.051533,2.76,18.27
起帆电缆,2023-03-31,154282700.16,202004838.79,605222,4160359246.89,4560567125.73,-2.905,3.575,9.8833,0.368977,4.429,8.78
神通科技,2023-03-31,2114143.65,2167448.0,605228,247254439.59,297897736.27,0.008,0.143,3.4848,0.004976,0.728,17.0
天普股份,2023-03-31,8809769.32,12129526.22,605255,52615079.92,84015749.74,0.227,1.036,6.3452,0.065705,14.437,37.37
协和电子,2023-03-31,7891481.89,9038559.73,605258,116373635.64,144277058.98,0.077,0.681,13.1639,0.089676,6.265,19.34
绿田机械,2023-03-31,51323209.23,58578356.17,605259,323542304.02,424237222.61,0.35,3.353,17.3943,0.583218,13.808,23.74
健之佳,2023-03-31,76303944.55,99383033.13,605266,1460181587.44,2166874356.81,3.353,2.867,26.841,0.769484,4.586,32.61
王力安防,2023-03-31,15410030.6,20053581.61,605268,286869343.41,394675625.98,0.11,0.923,3.7671,0.034755,5.081,27.32
新亚电子,2023-03-31,29851267.41,37294694.57,605277,557207661.75,658120697.6,0.212,2.423,6.3816,0.154618,5.667,15.33
同力日升,2023-03-31,17211719.54,12094027.75,605286,347252725.17,409895501.51,-0.02,1.044,9.2615,0.096695,2.951,15.28
德才股份,2023-03-31,47425788.51,62197115.5,605287,802090516.14,891871465.72,-0.642,2.715,17.466,0.474258,6.974,10.07
凯迪股份,2023-03-31,19535687.67,23666295.64,605288,158022062.88,226604562.73,0.015,0.929,29.9449,0.27829,10.444,30.27
罗曼股份,2023-03-31,12631352.38,15469763.93,605289,74342126.3,105973865.9,-0.264,1.008,11.5633,0.116593,14.598,29.85
神农集团,2023-03-31,-105869095.59,-99515333.85,605296,886047669.4,895885115.06,-0.411,-2.31,8.7415,-0.201923,-11.108,1.1
必得科技,2023-03-31,833619.75,3173792.69,605298,24312875.63,52671207.13,-0.209,0.086,6.9371,0.005937,6.026,53.84
舒华体育,2023-03-31,14464305.83,20778458.84,605299,177780199.32,253079858.86,0.028,1.11,3.1655,0.03515,8.21,29.75
佳禾食品,2023-03-31,63246258.31,83283051.61,605300,532295380.73,641056381.07,0.062,3.033,5.2123,0.158112,12.992,16.97
园林股份,2023-03-31,-22927572.94,-23558718.77,605303,73054454.2,86781071.65,-0.677,-1.687,8.4283,-0.142198,-27.147,15.82
中际联合,2023-03-31,15130097.89,19107503.42,605305,90239468.9,175269903.9,0.006,0.695,14.3378,0.099671,10.902,48.51
法狮龙,2023-03-31,2010936.22,2013577.49,605318,64141820.66,94604953.91,0.204,0.255,6.097,0.015568,2.128,32.2
无锡振华,2023-03-31,38012034.58,48411597.78,605319,332961500.9,422824180.76,0.082,2.104,7.7327,0.162723,11.45,21.25
沪光股份,2023-03-31,-24911602.0,-29790163.87,605333,584493146.23,654751347.03,-0.176,-1.704,3.347,-0.057035,-4.55,10.73
帅丰电器,2023-03-31,40063345.7,47016895.21,605336,91601450.95,175158713.05,0.221,2.041,10.6323,0.217017,26.842,47.7
李子园,2023-03-31,59197625.87,76628140.29,605337,218892755.72,345322872.14,0.344,3.311,5.8934,0.195109,22.19,36.61
巴比食品,2023-03-31,41031961.37,54643748.73,605338,242208115.75,319516702.75,-0.046,1.946,8.4324,0.164053,17.102,24.2
南侨食品,2023-03-31,38951744.9,51385961.76,605339,593640128.3,741418159.64,0.266,1.184,7.6905,0.091014,6.931,19.93
立昂微,2023-03-31,34437067.2,8130683.63,605358,444647333.36,632236521.47,0.143,0.419,11.8039,0.050879,1.286,29.67
立达信,2023-03-31,34358898.49,26602420.28,605365,1073565499.59,1481181603.9,-0.058,1.021,6.6861,0.068247,1.796,27.52
宏柏新材,2023-03-31,4114654.03,6636579.93,605366,263077285.85,319665419.16,0.048,0.204,4.6172,0.009407,2.076,17.7
蓝天燃气,2023-03-31,198824647.53,261349618.32,605368,1135960698.51,1458370428.44,0.157,5.148,7.8045,0.401783,17.921,22.11
拱东医疗,2023-03-31,28912951.01,34853504.65,605369,147340962.54,226188708.14,0.337,1.785,14.3801,0.256714,15.409,34.86
博迁新材,2023-03-31,1801236.09,-7776075.33,605376,101779388.63,124671201.46,0.187,0.107,6.4638,0.006885,-6.237,18.36
华旺科技,2023-03-31,107507241.87,118876984.85,605377,785289305.59,913966807.77,-0.643,2.893,11.1845,0.323582,13.007,14.08
野马电池,2023-03-31,10912738.92,13452196.26,605378,158991679.95,191674867.43,-0.183,0.909,9.003,0.081841,7.018,17.05
均瑶健康,2023-03-31,23916582.84,33559160.01,605388,344933133.22,445358945.57,-0.214,1.23,4.5236,0.05562,7.535,22.55
长龄液压,2023-03-31,26444758.91,30269424.5,605389,150892703.14,203928062.71,0.162,1.409,13.7745,0.194066,14.843,26.01
新炬网络,2023-03-31,12575640.26,13417369.7,605398,85917571.46,132756511.48,-1.133,1.22,12.375,0.150973,10.107,35.28
晨光新材,2023-03-31,40675835.0,46022491.8,605399,227994722.34,283238839.48,0.431,1.818,9.3111,0.169304,16.249,19.5
福莱新材,2023-03-31,14477136.24,13618946.29,605488,397723444.26,456487745.62,-0.195,1.363,5.9937,0.081901,2.983,12.87
东鹏饮料,2023-03-31,497251730.0,640887535.56,605499,1406646301.53,2490866047.01,1.81,8.954,13.883,1.243098,25.73,43.53
森林包装,2023-03-31,15573546.13,16585597.18,605500,398380941.38,451926729.61,0.023,0.661,7.9658,0.052613,3.67,11.85
国邦医药,2023-03-31,194629337.8,230550561.32,605507,1034901453.52,1410162706.26,0.377,2.648,13.1524,0.348284,16.349,26.61
德昌股份,2023-03-31,42154364.23,49382519.41,605555,462099781.84,564236059.28,-0.013,1.635,9.6917,0.158492,8.752,18.1
福莱蒽特,2023-03-31,14970007.88,18927020.06,605566,190893518.8,224287623.59,-0.053,0.748,15.011,0.112269,8.439,14.89
春雪食品,2023-03-31,8430113.76,12727870.53,605567,633690848.88,688762142.12,0.102,0.728,5.7903,0.042151,1.848,8.0
龙版传媒,2023-03-31,141440352.14,141759266.29,605577,324441155.3,617792911.4,-0.229,3.969,8.0184,0.318241,22.946,47.48
恒盛能源,2023-03-31,27708643.41,36297771.6,605580,151733018.04,192641735.85,0.473,3.035,4.5656,0.138543,18.842,21.24
冠石科技,2023-03-31,16720088.73,18796438.87,605588,186526516.5,224646709.12,0.097,1.634,13.9948,0.22873,8.367,16.97
圣泉集团,2023-03-31,128039923.04,158567195.42,605589,1565699525.31,2031685005.93,-0.064,1.486,11.0039,0.163551,7.805,22.94
上海港湾,2023-03-31,28527981.37,35829617.46,605598,136253370.66,202040319.97,0.226,1.835,9.0011,0.165147,17.734,32.56
菜百股份,2023-03-31,234575368.69,315608106.35,605599,4477577608.46,5052477354.07,1.095,6.414,4.7024,0.301597,6.247,11.38
云赛Ｂ股,2023-03-31,41665109.13,39239344.99,900901,897752776.67,1107751055.79,-0.229,0.908,3.3567,0.030464,3.542,18.96
市北B股,2023-03-31,-39784448.78,-31711647.78,900902,159097449.56,245472759.81,0.008,-0.607,3.5015,-0.021238,-12.919,35.19
大众Ｂ股,2023-03-31,99134918.85,137145124.54,900903,568154968.26,733092399.71,0.031,1.049,3.9975,0.041933,18.708,22.5
神奇B股,2023-03-31,23790846.61,32746831.05,900904,269891710.77,582797540.36,0.044,1.011,4.4062,0.044546,5.619,53.69
老凤祥Ｂ,2023-03-31,715957438.14,1269117106.26,900905,22589061606.3,24558455776.9,12.94,6.602,20.7302,1.368635,5.168,8.02
中毅达B,2023-03-31,-11743230.18,-11605542.15,900906,309217592.44,325861894.61,0.003,-8.935,0.1227,-0.010962,-3.561,5.11
氯碱Ｂ股,2023-03-31,188276150.59,231342011.06,900908,1362289789.59,1651191099.41,-0.043,2.361,6.8973,0.162812,14.011,17.5
华谊B股,2023-03-31,10516740.59,144440878.5,900909,9050210082.13,9608326410.36,-0.583,0.048,10.2192,0.004934,1.503,5.81
海立Ｂ股,2023-03-31,-27316400.12,-58310628.32,900910,3863742018.79,4301581107.48,-0.337,-0.45,5.6067,-0.025216,-1.356,10.18
金桥Ｂ股,2023-03-31,1372025799.31,1835743598.12,900911,944953663.09,4276929232.94,-0.985,9.585,12.7534,1.22239,42.922,77.91
外高Ｂ股,2023-03-31,32104419.82,80873607.51,900912,1069780602.7,1448695412.33,-1.56,0.267,10.592,0.028277,5.583,26.16
国新B股,2023-03-31,116883036.55,183862826.52,900913,5180589948.88,5666073254.14,0.456,3.101,2.7356,0.084821,3.245,8.57
锦在线B,2023-03-31,14671798.73,19300453.16,900914,385300395.01,473878151.87,-0.351,0.376,7.0771,0.026598,4.073,18.69
中路Ｂ股,2023-03-31,1842255.66,2358453.66,900915,155446384.88,188745030.76,-0.027,0.314,1.8257,0.005731,1.25,17.64
凤凰B股,2023-03-31,15151349.24,16708032.48,900916,286778054.92,351574080.01,-0.085,0.711,4.1378,0.029403,4.752,18.43
海欣Ｂ股,2023-03-31,26525288.95,29209428.18,900917,144011288.06,282592919.46,-0.003,0.678,3.2423,0.021975,10.336,49.04
耀皮Ｂ股,2023-03-31,-65779884.53,-75995710.14,900918,946202383.85,1040843615.7,-0.187,-1.916,3.6724,-0.070359,-7.301,9.09
动力Ｂ股,2023-03-31,-479680503.52,-489416038.64,900920,2011148371.53,2011023519.64,-0.628,-6.411,4.5857,-0.294006,-24.337,-0.01
丹科B股,2023-03-31,-40813164.81,-52325640.35,900921,243945603.47,233516090.43,-0.014,-4.57,0.8786,-0.04015,-22.408,-4.47
三毛B股,2023-03-31,2663743.54,2772671.3,900922,267181892.49,283006716.7,-0.121,0.622,2.1307,0.013253,0.98,5.59
百联Ｂ股,2023-03-31,211574472.21,481583518.84,900923,7110349334.31,9486840567.09,1.645,1.185,10.0103,0.118584,5.076,25.05
上工Ｂ股,2023-03-31,35162307.33,47536342.58,900924,648066607.38,850896684.89,-0.192,1.075,4.5849,0.049304,5.587,23.84
机电Ｂ股,2023-03-31,230968204.46,412795713.78,900925,3817838693.62,4538573542.18,-0.018,1.752,12.892,0.225833,9.095,15.88
宝信Ｂ,2023-03-31,498913812.01,573615608.46,900926,1506823591.33,2522490740.15,0.188,4.75,5.2456,0.249188,22.74,40.26
